id,pct_illeg,pct_kids2_par,num_illeg,pct_w_inv_inc,black_per_cap,race_pct_white,racepctblack,own_occ_low_quart,hisp_per_cap,violent_crimes_per_pop
991,0.06,0.94,0.0,0.74,0.66,0.95,0.02,0.28,0.52,0.02
992,0.73,0.19,0.02,0.5,0.2,0.39,0.76,0.18,0.57,0.42
993,0.07,0.75,0.0,0.35,0.18,0.89,0.13,0.1,0.15,0.65
994,0.66,0.47,0.03,0.28,0.6,0.23,0.02,0.13,0.28,0.66
995,0.15,0.6,0.0,0.42,0.23,0.88,0.14,0.08,0.57,0.12
996,0.99,0.1,1.0,0.22,0.19,0.23,0.91,0.05,0.23,0.69
997,0.12,0.79,0.0,0.65,0.69,0.93,0.04,0.46,0.52,0.15
998,0.0,0.99,0.0,0.94,0.5,0.96,0.02,1.0,1.0,0.02
999,0.1,0.6,0.0,0.46,0.26,0.93,0.08,0.11,1.0,0.09
1000,0.03,0.75,0.0,0.69,0.39,0.96,0.02,0.45,0.63,0.03
1001,0.55,0.45,0.11,0.33,0.25,0.7,0.25,0.35,0.25,0.54
1002,0.1,0.65,0.0,0.5,0.16,0.92,0.09,0.17,0.12,0.06
1003,0.23,0.64,0.01,0.36,0.29,0.59,0.18,0.2,0.23,0.29
1004,0.29,0.53,0.12,0.47,0.22,0.84,0.14,0.08,0.31,0.19
1005,0.34,0.58,0.05,0.36,0.19,0.66,0.35,0.15,0.34,0.5
1006,0.06,0.8,0.0,0.59,0.5,0.98,0.01,0.52,0.3,0.11
1007,0.16,0.68,0.0,0.4,0.14,0.92,0.04,0.06,0.25,0.06
1008,0.06,0.96,0.0,0.75,0.94,0.95,0.02,0.49,0.49,0.02
1009,0.97,0.2,0.11,0.38,0.19,0.56,0.24,0.11,0.18,0.36
1010,0.21,0.59,0.02,0.41,0.21,0.66,0.02,0.31,0.33,0.24
1011,0.32,0.58,0.02,0.18,0.22,0.55,0.25,0.27,0.24,0.57
1012,0.19,0.57,0.02,0.41,0.24,0.94,0.06,0.07,0.33,0.45
1013,0.05,0.86,0.0,0.61,0.38,0.98,0.01,0.41,0.71,0.03
1014,0.09,0.84,0.0,0.68,0.64,0.94,0.0,0.5,0.53,0.06
1015,0.06,0.82,0.0,0.76,0.6,0.91,0.01,1.0,0.98,0.14
1016,0.1,0.81,0.0,0.38,0.42,0.98,0.02,0.4,0.23,0.13
1017,0.11,0.74,0.0,0.72,0.6,0.96,0.01,0.3,0.75,0.05
1018,0.21,0.71,0.01,0.39,0.15,0.79,0.09,0.13,0.24,0.07
1019,0.29,0.55,0.02,0.34,0.19,0.84,0.2,0.07,0.22,0.53
1020,0.15,0.57,0.0,0.5,0.16,0.99,0.01,0.02,0.14,0.05
1021,0.82,0.24,0.05,0.44,0.23,0.47,0.61,0.31,0.36,0.45
1022,0.09,0.69,0.01,0.59,0.27,0.93,0.08,0.07,0.55,0.1
1023,0.08,0.77,0.01,0.8,0.46,0.86,0.02,0.73,0.65,0.12
1024,0.01,0.82,0.0,0.48,0.28,0.92,0.02,0.15,0.34,0.15
1025,0.14,0.65,0.0,0.5,0.41,0.97,0.02,0.22,0.35,0.03
1026,0.43,0.46,0.03,0.14,0.14,0.0,0.05,0.14,0.21,0.31
1027,0.11,0.62,0.01,0.65,0.29,0.84,0.16,0.11,0.45,0.14
1028,0.1,0.88,0.0,0.75,0.44,0.9,0.05,0.37,0.37,0.03
1029,0.04,0.97,0.0,0.81,0.41,0.99,0.01,0.25,0.61,0.01
1030,0.14,0.62,0.01,0.59,0.33,0.87,0.02,0.38,0.32,0.31
1031,0.07,0.89,0.0,0.76,0.19,0.98,0.01,0.17,0.32,0.03
1032,0.27,0.8,0.01,0.58,0.34,0.68,0.24,0.43,0.38,0.09
1033,0.16,0.58,0.0,0.36,0.23,0.88,0.12,0.07,0.59,0.11
1034,0.13,0.74,0.01,0.38,0.26,0.78,0.14,0.11,0.33,0.16
1035,0.19,0.67,0.01,0.53,0.38,0.64,0.1,0.74,0.53,0.26
1036,0.22,0.61,0.02,0.36,0.25,0.74,0.02,0.29,0.26,0.35
1037,0.05,0.87,0.0,0.49,0.11,0.87,0.01,0.13,0.25,0.04
1038,0.72,0.25,0.2,0.47,0.17,0.54,0.55,0.18,0.43,0.59
1039,0.29,0.69,0.01,0.41,0.51,0.83,0.01,0.33,0.44,0.24
1040,0.15,0.49,0.0,0.27,0.14,0.46,0.4,0.05,0.18,0.15
1041,0.11,0.81,0.0,0.83,0.45,0.77,0.08,0.59,0.56,0.04
1042,0.13,0.8,0.01,0.57,0.46,0.9,0.06,0.42,0.6,0.12
1043,0.25,0.61,0.1,0.48,0.29,0.73,0.22,0.18,0.41,0.75
1044,0.13,0.51,0.0,0.25,0.14,0.64,0.17,0.05,0.17,0.12
1045,0.17,0.67,0.01,0.43,0.18,0.9,0.08,0.22,0.48,0.22
1046,0.12,0.78,0.01,0.58,0.43,0.89,0.13,0.15,0.41,0.16
1047,0.63,0.23,0.02,0.24,0.16,0.36,0.77,0.06,0.14,0.45
1048,0.12,0.8,0.0,0.62,0.55,0.98,0.02,0.44,0.5,0.09
1049,0.4,0.58,0.02,0.78,0.25,0.68,0.24,1.0,0.34,0.25
1050,0.45,0.39,0.06,0.5,0.21,0.83,0.17,0.18,0.28,0.43
1051,0.12,0.67,0.0,0.36,0.14,0.62,0.12,0.04,0.24,0.1
1052,0.52,0.39,0.04,0.36,0.18,0.63,0.44,0.06,0.32,0.27
1053,0.15,0.62,0.02,0.35,0.31,0.83,0.05,0.24,0.36,0.2
1054,0.07,0.73,0.01,0.87,0.61,0.77,0.06,1.0,0.69,0.1
1055,0.08,0.82,0.0,0.53,0.38,0.82,0.1,0.15,0.32,0.05
1056,0.11,0.57,0.0,0.46,0.24,0.93,0.07,0.09,0.14,0.09
1057,0.07,0.83,0.0,0.71,0.54,0.99,0.01,0.31,0.35,0.11
1058,0.16,0.85,0.0,0.66,0.25,0.83,0.15,0.22,0.66,0.08
1059,0.1,0.83,0.01,0.67,0.43,0.98,0.01,0.55,0.61,0.03
1060,0.22,0.59,0.01,0.45,0.29,0.85,0.01,0.16,0.27,0.09
1061,0.13,0.81,0.0,0.68,0.4,0.98,0.0,0.37,0.36,0.03
1062,0.11,0.64,0.0,0.34,0.2,0.9,0.11,0.08,0.21,0.15
1063,0.13,0.75,0.01,0.52,0.4,0.92,0.07,0.28,0.49,0.06
1064,0.12,0.61,0.01,0.51,0.54,0.86,0.01,0.45,0.3,0.25
1065,0.26,0.61,0.05,0.49,0.16,0.89,0.04,0.05,0.22,0.63
1066,0.04,0.87,0.0,0.81,0.22,0.99,0.01,0.21,0.45,0.04
1067,0.03,0.83,0.0,0.72,0.41,0.91,0.08,0.39,0.62,0.03
1068,0.28,0.37,0.01,0.61,0.17,0.73,0.13,0.21,0.17,0.15
1069,0.07,0.65,0.0,0.4,0.08,0.86,0.05,0.1,0.21,0.03
1070,0.09,0.67,0.0,0.57,0.08,0.98,0.0,0.39,0.49,0.05
1071,0.76,0.43,1.0,0.36,0.29,0.28,0.27,0.53,0.25,1.0
1072,0.03,0.92,0.0,0.75,0.63,0.97,0.01,0.55,0.73,0.05
1073,0.15,0.73,0.02,0.59,0.4,0.93,0.03,0.36,0.38,0.03
1074,0.94,0.42,0.03,0.4,0.13,0.53,0.52,0.1,0.26,0.29
1075,0.04,0.85,0.0,0.7,0.28,0.97,0.02,0.18,0.26,0.05
1076,0.36,0.51,0.34,0.4,0.21,0.62,0.31,0.07,0.26,0.57
1077,0.21,0.64,0.01,0.59,0.24,0.97,0.02,0.29,0.38,0.04
1078,0.08,0.73,0.01,0.54,0.37,0.96,0.02,0.32,0.38,0.1
1079,0.03,0.9,0.0,0.74,0.58,0.99,0.0,0.15,0.75,0.03
1080,0.18,0.86,0.0,0.5,0.28,0.91,0.09,0.25,0.25,0.05
1081,0.46,0.44,0.04,0.31,0.11,0.56,0.49,0.08,0.3,0.6
1082,0.24,0.47,0.0,0.45,0.33,0.74,0.12,0.21,0.35,0.67
1083,0.24,0.52,0.01,0.29,0.17,0.56,0.05,0.24,0.25,0.68
1084,0.17,0.76,0.0,0.64,0.08,0.99,0.01,0.51,0.24,0.06
1085,0.09,0.76,0.0,0.55,0.54,0.91,0.01,0.43,0.41,0.07
1086,0.32,0.45,0.01,0.35,0.13,0.53,0.59,0.05,0.48,0.24
1087,0.16,0.75,0.01,0.65,0.18,0.98,0.01,0.17,0.37,0.03
1088,0.32,0.56,0.01,0.27,0.1,0.33,0.0,0.13,0.21,0.24
1089,0.03,0.94,0.0,0.87,0.37,0.84,0.02,0.65,0.77,0.04
1090,0.4,0.33,0.01,0.27,0.15,0.44,0.47,0.0,0.16,0.41
1091,0.35,0.39,0.01,0.31,0.26,0.67,0.1,0.09,0.2,0.19
1092,0.28,0.64,0.04,0.39,0.31,0.52,0.27,0.34,0.36,0.39
1093,0.02,0.94,0.0,0.63,0.5,0.93,0.04,0.24,0.43,0.18
1094,0.21,0.43,0.0,0.49,0.16,0.88,0.02,0.2,0.23,0.16
1095,0.05,0.8,0.0,0.61,0.07,0.99,0.0,0.14,0.74,0.02
1096,0.45,0.48,0.04,0.21,0.3,0.48,0.07,0.39,0.29,0.27
1097,0.01,0.95,0.0,0.87,0.47,0.95,0.02,0.71,0.67,0.06
1098,0.02,0.95,0.0,0.88,1.0,0.97,0.01,0.85,1.0,0.06
1099,0.31,0.46,0.02,0.44,0.16,0.8,0.24,0.04,0.26,0.42
1100,0.04,0.78,0.0,0.75,0.27,0.79,0.13,1.0,0.48,0.14
1101,0.29,0.59,0.05,0.46,0.45,0.74,0.03,0.69,0.42,0.2
1102,0.08,0.85,0.0,0.8,0.44,0.89,0.11,0.36,0.63,0.06
1103,0.18,0.78,0.0,0.59,0.62,0.98,0.01,0.34,0.46,0.15
1104,0.24,0.59,0.05,0.28,0.34,0.56,0.01,0.08,0.24,0.31
1105,0.14,0.67,0.01,0.61,0.04,0.99,0.01,0.27,0.33,0.17
1106,0.24,0.52,0.02,0.47,0.26,0.96,0.02,0.16,0.28,0.09
1107,0.1,0.72,0.0,0.26,0.27,0.92,0.03,0.13,0.26,0.26
1108,0.09,0.79,0.0,0.38,0.27,0.83,0.21,0.16,0.26,0.06
1109,0.65,0.31,0.03,0.28,0.18,0.66,0.08,0.21,0.22,0.61
1110,0.3,0.66,0.01,0.63,0.31,0.77,0.24,0.27,0.22,0.29
1111,0.75,0.22,0.03,0.25,0.16,0.39,0.76,0.07,0.0,0.16
1112,0.08,0.76,0.0,0.57,0.48,0.96,0.02,0.16,0.38,0.11
1113,0.11,0.76,0.01,0.67,0.36,0.84,0.08,0.47,0.48,0.15
1114,0.02,0.95,0.0,0.73,0.61,0.92,0.06,0.55,0.54,0.05
1115,0.1,0.72,0.01,0.65,0.13,0.84,0.02,0.14,0.22,0.09
1116,0.2,0.52,0.01,0.47,0.13,0.96,0.03,0.13,0.18,0.08
1117,0.11,0.68,0.0,0.64,0.27,0.87,0.1,0.2,0.52,0.09
1118,0.11,0.67,0.01,0.51,0.22,0.9,0.05,0.17,0.34,0.35
1119,0.09,0.81,0.0,0.78,0.25,0.95,0.03,0.26,0.47,0.07
1120,0.13,0.68,0.01,0.62,0.26,0.94,0.06,0.25,0.39,0.55
1121,0.44,0.32,0.05,0.65,0.2,0.57,0.51,0.18,0.36,0.58
1122,0.14,0.7,0.0,0.75,0.3,0.91,0.06,0.2,0.32,0.03
1123,0.04,0.66,0.0,0.66,0.37,0.94,0.05,0.17,0.45,0.14
1124,0.5,0.4,0.08,0.32,0.21,0.51,0.59,0.11,0.3,0.52
1125,0.05,0.82,0.0,0.53,0.38,0.94,0.05,0.17,0.38,0.09
1126,0.28,0.56,0.06,0.37,0.32,0.24,0.41,0.32,0.39,0.6
1127,0.81,0.28,0.37,0.36,0.16,0.3,0.86,0.1,0.45,1.0
1128,0.04,0.93,0.0,0.74,0.54,0.97,0.01,0.22,1.0,0.01
1129,0.21,0.48,0.01,0.38,0.15,0.59,0.38,0.05,0.11,0.54
1130,0.18,0.44,0.0,0.35,0.13,0.59,0.04,0.04,0.17,0.12
1131,0.44,0.27,0.02,0.39,0.15,0.57,0.54,0.09,0.26,0.83
1132,0.21,0.58,0.03,0.38,0.19,0.65,0.15,0.07,0.24,0.39
1133,0.38,0.38,0.05,0.4,0.22,0.68,0.39,0.09,0.33,0.29
1134,0.15,0.55,0.01,0.51,0.28,0.98,0.02,0.18,0.33,0.82
1135,0.01,0.82,0.0,0.68,0.0,0.98,0.01,0.15,0.6,0.04
1136,0.19,0.66,0.01,0.43,0.09,0.97,0.0,0.23,0.53,0.01
1137,0.43,0.54,0.05,0.28,0.28,0.01,0.01,0.48,0.3,0.52
1138,0.13,0.72,0.01,0.71,0.54,0.73,0.1,0.61,0.44,0.15
1139,0.03,0.83,0.0,0.59,0.51,0.08,0.25,0.55,0.52,0.13
1140,0.1,0.75,0.0,0.56,0.38,0.98,0.02,0.35,0.69,0.1
1141,0.52,0.43,0.03,0.37,0.22,0.8,0.16,0.13,0.25,0.39
1142,0.24,0.52,0.02,0.45,0.25,0.9,0.05,0.44,0.24,0.1
1143,0.08,0.77,0.0,0.51,0.09,1.0,0.0,0.09,0.36,0.07
1144,0.35,0.59,0.02,0.67,0.41,0.32,0.81,0.41,0.65,0.18
1145,1.0,0.12,0.07,0.22,0.13,0.1,1.0,0.06,0.2,1.0
1146,0.29,0.58,0.03,0.46,0.36,0.76,0.24,0.4,0.46,0.12
1147,0.03,0.95,0.0,0.83,0.51,0.93,0.01,0.23,0.53,0.08
1148,0.46,0.35,0.01,0.62,0.28,0.53,0.51,0.35,0.45,0.19
1149,0.23,0.62,0.01,0.34,0.13,0.87,0.07,0.0,0.16,0.1
1150,0.13,0.74,0.01,0.52,0.4,0.83,0.02,0.6,0.5,0.12
1151,0.02,0.96,0.0,0.87,0.12,0.95,0.01,0.57,0.29,0.03
1152,0.4,0.35,0.01,0.16,0.13,0.72,0.3,0.08,0.3,0.33
1153,0.05,0.87,0.0,0.64,0.44,1.0,0.0,0.12,0.32,0.04
1154,0.22,0.65,0.01,0.42,0.15,0.83,0.2,0.11,0.12,0.11
1155,0.37,0.4,0.02,0.52,0.22,0.81,0.2,0.22,0.33,0.14
1156,0.11,0.73,0.03,0.61,0.6,0.59,0.03,0.92,0.53,0.26
1157,0.05,0.61,0.0,0.46,0.19,0.99,0.01,0.04,0.18,0.22
1158,0.15,0.67,0.0,0.45,0.49,0.91,0.0,0.05,0.17,0.07
1159,0.46,0.18,0.01,0.29,0.14,0.39,0.75,0.04,0.39,0.87
1160,0.79,0.19,0.04,0.24,0.15,0.33,0.84,0.07,0.27,1.0
1161,0.13,0.49,0.0,0.25,0.2,0.85,0.18,0.06,0.19,0.28
1162,0.39,0.45,0.02,0.45,0.18,0.72,0.33,0.11,0.47,0.46
1163,1.0,0.0,1.0,0.27,0.23,0.07,1.0,0.09,0.43,1.0
1164,0.78,0.21,0.02,0.19,0.15,0.17,1.0,0.06,0.15,0.63
1165,0.14,0.51,0.01,0.34,0.17,0.96,0.04,0.01,0.27,0.05
1166,0.05,0.8,0.0,0.58,0.17,0.96,0.01,0.35,0.55,0.12
1167,0.11,0.67,0.0,0.58,0.04,0.99,0.0,0.14,0.28,0.06
1168,0.12,0.78,0.0,0.52,0.44,0.98,0.02,0.15,0.64,0.28
1169,0.08,0.86,0.01,0.34,0.29,0.91,0.01,0.14,0.28,0.04
1170,0.04,0.79,0.0,0.78,0.54,0.91,0.02,0.9,0.65,0.1
1171,0.06,0.85,0.0,0.74,0.94,0.98,0.01,0.22,0.45,0.03
1172,0.22,0.61,0.08,0.37,0.23,0.71,0.05,0.31,0.3,0.34
1173,0.72,0.05,0.02,0.17,0.16,0.24,0.88,0.06,0.09,0.39
1174,0.14,0.69,0.01,0.57,0.26,0.89,0.09,0.34,0.38,0.16
1175,0.03,0.88,0.0,0.84,0.52,0.91,0.05,0.62,0.63,0.06
1176,0.24,0.62,0.01,0.48,0.32,0.98,0.01,0.19,0.54,0.03
1177,0.07,0.56,0.0,0.39,0.03,0.71,0.03,0.02,0.27,0.17
1178,0.76,0.17,0.03,0.13,0.11,0.12,1.0,0.04,0.32,0.54
1179,0.21,0.61,0.0,0.5,0.15,0.84,0.09,0.13,0.15,0.1
1180,0.21,0.63,0.05,0.52,0.38,0.62,0.04,0.6,0.35,0.22
1181,0.08,0.57,0.01,0.5,0.26,0.95,0.02,0.13,0.31,0.18
1182,0.59,0.28,0.35,0.34,0.18,0.56,0.49,0.1,0.36,1.0
1183,0.58,0.51,0.09,0.15,0.29,0.32,0.05,0.38,0.27,0.25
1184,0.24,0.56,0.01,0.37,0.5,0.82,0.16,0.04,0.15,0.0
1185,0.08,0.88,0.0,0.75,0.43,0.92,0.02,0.58,0.88,0.04
1186,0.07,0.87,0.0,0.61,0.15,0.99,0.01,0.16,0.33,0.03
1187,0.05,0.87,0.0,0.91,0.41,0.91,0.08,0.57,1.0,0.04
1188,1.0,0.0,0.32,0.12,0.22,0.0,1.0,0.02,0.28,0.89
1189,0.37,0.53,0.02,0.36,0.22,0.31,0.01,0.47,0.23,0.62
1190,0.59,0.4,0.11,0.5,0.17,0.64,0.36,0.1,0.23,0.34
1191,0.01,0.87,0.0,0.82,0.16,0.88,0.04,0.59,0.42,0.16
1192,0.08,0.71,0.0,0.52,0.34,0.95,0.03,0.06,0.27,0.19
1193,0.02,0.96,0.0,0.89,0.46,0.93,0.03,0.73,1.0,0.03
1194,0.11,0.66,0.0,0.55,0.35,0.76,0.27,0.16,0.51,0.23
1195,0.98,0.21,1.0,0.44,0.18,0.44,0.59,0.09,0.22,0.4
1196,1.0,0.2,0.22,0.03,0.26,0.0,1.0,0.25,0.18,0.9
1197,0.08,0.87,0.02,0.65,0.35,0.83,0.08,0.25,0.38,0.13
1198,0.25,0.53,0.01,0.38,0.19,0.8,0.25,0.05,0.31,0.43
1199,0.17,0.62,0.01,0.42,0.19,0.96,0.03,0.07,0.29,0.53
1200,0.12,0.79,0.01,0.67,0.48,0.49,0.51,0.58,0.55,0.11
1201,0.06,0.93,0.0,0.75,0.55,0.91,0.06,0.6,0.86,0.02
1202,0.1,0.68,0.01,0.55,0.29,0.85,0.01,0.88,0.38,0.21
1203,0.04,0.96,0.0,0.83,0.61,0.96,0.03,0.45,0.34,0.03
1204,0.6,0.37,0.03,0.24,0.27,0.23,0.42,0.28,0.28,1.0
1205,0.3,0.6,0.05,0.41,0.2,0.62,0.03,0.2,0.23,0.32
1206,0.06,0.8,0.0,0.58,0.15,0.91,0.07,0.23,0.33,0.16
1207,0.06,0.86,0.0,0.64,0.56,0.96,0.02,0.54,0.45,0.05
1208,0.08,0.68,0.02,0.63,0.5,0.94,0.01,0.25,0.43,0.1
1209,0.13,0.76,0.01,0.65,0.45,0.96,0.03,0.48,0.5,0.06
1210,0.3,0.42,0.01,0.28,0.12,0.86,0.16,0.02,0.49,0.19
1211,0.2,0.7,0.01,0.58,0.0,0.98,0.0,0.1,0.21,0.02
1212,0.14,0.75,0.0,0.66,0.2,0.74,0.24,0.18,0.52,0.15
1213,0.34,0.68,0.02,0.38,0.32,0.61,0.45,0.23,0.29,0.2
1214,0.08,0.89,0.0,0.59,0.36,0.96,0.02,0.44,0.41,0.04
1215,0.2,0.78,0.01,0.6,0.36,0.85,0.14,0.34,0.39,0.16
1216,0.16,0.51,0.01,0.39,0.46,0.98,0.01,0.11,0.15,0.07
1217,0.05,0.91,0.0,0.42,0.0,0.98,0.0,0.13,0.28,0.04
1218,1.0,0.21,0.34,0.23,0.26,0.1,0.7,0.3,0.3,0.65
1219,0.28,0.53,0.01,0.27,0.14,0.9,0.02,0.09,0.24,0.25
1220,0.23,0.61,0.01,0.4,0.2,0.99,0.01,0.05,0.24,0.07
1221,0.27,0.59,0.03,0.41,0.19,0.73,0.32,0.12,0.65,0.22
1222,0.15,0.68,0.02,0.54,0.43,0.72,0.07,0.61,0.48,0.41
1223,0.49,0.41,0.01,0.62,0.35,0.55,0.45,0.55,0.39,0.33
1224,0.27,0.66,0.01,0.79,0.26,0.58,0.25,0.18,0.32,0.31
1225,0.1,0.76,0.02,0.56,0.35,0.97,0.02,0.29,0.56,0.17
1226,0.07,0.69,0.0,0.44,0.31,0.97,0.0,0.09,0.38,0.05
1227,0.38,0.31,0.01,0.21,0.21,0.56,0.54,0.07,0.26,0.36
1228,0.03,0.91,0.0,0.47,0.06,0.95,0.0,0.16,0.21,0.03
1229,0.49,0.41,0.37,0.4,0.2,0.65,0.38,0.06,0.28,0.41
1230,0.14,0.71,0.01,0.46,0.34,0.96,0.01,0.12,0.37,0.11
1231,0.12,0.81,0.01,0.64,0.07,0.99,0.0,0.17,0.42,0.05
1232,0.6,0.49,0.02,0.44,0.38,0.38,0.62,0.26,0.38,0.29
1233,0.09,0.8,0.01,0.58,0.51,0.12,0.15,0.86,0.6,0.37
1234,0.04,0.89,0.0,0.73,0.66,0.97,0.02,0.5,0.6,0.02
1235,0.19,0.44,0.01,0.3,0.23,0.64,0.05,0.17,0.21,0.27
1236,0.23,0.47,0.03,0.42,0.3,0.84,0.17,0.06,0.26,0.2
1237,0.14,0.76,0.01,0.38,0.35,0.83,0.09,0.18,0.34,0.12
1238,0.07,0.85,0.0,0.42,0.2,0.77,0.09,0.19,0.24,0.04
1239,0.46,0.39,0.43,0.46,0.27,0.58,0.25,0.16,0.28,0.43
1240,0.03,0.95,0.01,0.52,0.37,0.96,0.0,0.2,0.39,0.05
1241,0.09,0.72,0.0,0.4,0.25,0.77,0.11,0.14,0.3,0.08
1242,0.17,0.66,0.0,0.42,0.16,0.97,0.01,0.22,0.36,0.44
1243,0.57,0.48,0.13,0.5,0.32,0.35,0.37,0.61,0.31,0.53
1244,0.09,0.68,0.01,0.59,0.48,0.95,0.02,0.23,0.39,0.11
1245,0.43,0.54,0.01,0.37,0.41,0.7,0.31,0.18,0.59,0.25
1246,0.19,0.52,0.01,0.61,0.27,0.91,0.1,0.41,0.36,0.12
1247,0.08,0.85,0.0,0.64,0.55,0.92,0.03,0.51,0.53,0.13
1248,0.26,0.45,0.01,0.26,0.29,0.5,0.2,0.16,0.31,0.43
1249,0.47,0.31,0.04,0.32,0.17,0.44,0.7,0.05,0.21,0.6
1250,0.09,0.76,0.01,0.47,0.27,0.91,0.04,0.18,0.44,0.11
1251,0.27,0.66,0.1,0.89,0.36,0.71,0.13,0.24,0.47,0.36
1252,0.67,0.23,0.03,0.31,0.17,0.32,0.85,0.09,0.35,0.91
1253,0.72,0.3,0.04,0.48,0.25,0.68,0.11,0.64,0.28,0.32
1254,0.05,0.86,0.0,0.53,0.38,0.98,0.01,0.42,0.44,0.22
1255,0.26,0.55,0.01,0.37,0.13,0.71,0.18,0.03,0.29,0.21
1256,0.12,0.73,0.01,0.53,0.28,0.84,0.14,0.21,0.46,0.21
1257,0.08,0.96,0.0,0.84,1.0,0.98,0.01,0.67,0.18,0.01
1258,0.43,0.47,0.02,0.46,0.14,0.83,0.17,0.1,0.27,0.59
1259,0.04,0.9,0.0,0.84,0.72,0.88,0.02,0.96,0.96,0.01
1260,0.08,0.93,0.0,0.86,1.0,0.79,0.01,1.0,0.78,0.83
1261,0.07,0.9,0.0,0.62,0.41,0.84,0.04,0.27,0.56,0.02
1262,0.13,0.72,0.0,0.65,0.64,0.88,0.05,0.56,0.69,0.11
1263,0.09,0.81,0.01,0.57,0.2,0.88,0.06,0.15,0.33,0.07
1264,0.08,0.88,0.0,0.58,0.15,0.95,0.02,0.21,0.35,0.08
1265,0.1,0.61,0.0,0.38,0.19,0.7,0.05,0.09,0.16,0.09
1266,0.51,0.51,0.28,0.26,0.35,0.51,0.05,0.49,0.23,0.45
1267,0.06,0.81,0.0,0.61,0.34,0.98,0.01,0.41,0.57,0.08
1268,0.13,0.81,0.02,0.55,0.31,0.9,0.07,0.4,0.47,0.12
1269,0.06,0.84,0.01,0.69,0.4,0.69,0.11,0.49,0.61,0.06
1270,0.05,0.63,0.0,0.41,0.0,0.99,0.0,0.1,0.04,0.16
1271,0.16,0.77,0.0,0.65,0.15,0.82,0.04,0.17,0.19,0.09
1272,0.38,0.6,0.07,0.39,0.26,0.69,0.14,0.33,0.33,0.5
1273,0.27,0.48,0.04,0.47,0.2,0.81,0.19,0.13,0.39,0.6
1274,0.09,0.8,0.0,0.86,0.36,0.88,0.09,0.68,0.38,0.02
1275,0.19,0.66,0.02,0.48,0.34,0.68,0.1,0.52,0.38,0.41
1276,0.1,0.85,0.0,0.8,0.45,0.95,0.02,0.26,0.59,0.05
1277,0.3,0.51,0.07,0.4,0.38,0.42,0.19,0.5,0.39,0.46
1278,0.16,0.47,0.01,0.42,0.19,0.9,0.12,0.06,0.27,0.17
1279,0.64,0.36,0.23,0.28,0.21,0.4,0.31,0.21,0.26,1.0
1280,0.18,0.73,0.03,0.75,0.43,0.66,0.26,0.75,0.6,0.1
1281,0.14,0.55,0.0,0.43,0.17,0.98,0.02,0.04,0.32,0.02
1282,0.21,0.61,0.02,0.43,0.3,0.85,0.02,0.11,0.24,0.16
1283,0.17,0.65,0.02,0.55,0.29,0.87,0.06,0.54,0.37,0.19
1284,0.07,0.84,0.0,0.67,0.28,0.99,0.01,0.39,0.24,0.11
1285,0.1,0.81,0.0,0.75,0.29,0.99,0.01,0.23,0.45,0.06
1286,0.62,0.3,0.03,0.17,0.18,0.0,1.0,0.06,0.36,0.32
1287,0.2,0.71,0.01,0.4,0.47,0.83,0.14,0.25,0.44,0.1
1288,0.44,0.39,0.06,0.37,0.15,0.63,0.46,0.09,0.3,0.42
1289,1.0,0.09,0.06,0.2,0.14,0.08,1.0,0.06,0.23,0.2
1290,0.28,0.52,0.01,0.52,0.27,0.6,0.49,0.11,0.51,0.22
1291,0.46,0.54,0.04,0.39,0.2,0.73,0.28,0.15,0.44,0.33
1292,0.2,0.56,0.0,0.52,0.5,0.98,0.02,0.18,0.29,0.04
1293,0.51,0.38,0.09,0.36,0.24,0.74,0.16,0.36,0.23,0.73
1294,0.08,0.82,0.0,0.78,0.21,0.88,0.14,0.22,0.75,0.05
1295,0.04,0.95,0.0,0.97,0.75,0.92,0.01,1.0,0.34,0.05
1296,0.37,0.54,0.72,0.49,0.27,0.5,0.18,0.45,0.29,0.48
1297,0.77,0.29,0.02,0.42,0.19,0.49,0.58,0.22,0.51,0.73
1298,0.04,0.89,0.0,0.79,0.69,0.98,0.01,0.59,0.79,0.02
1299,0.15,0.74,0.05,0.55,0.42,0.55,0.07,0.71,0.52,0.2
1300,0.03,0.97,0.0,0.73,1.0,0.96,0.01,0.41,0.37,0.01
1301,0.06,0.85,0.0,0.76,0.74,0.95,0.01,0.31,0.48,0.06
1302,0.45,0.6,0.01,0.45,0.19,0.75,0.3,0.13,0.77,0.23
1303,0.36,0.37,0.04,0.27,0.18,0.56,0.55,0.03,0.16,0.9
1304,0.03,0.83,0.0,0.71,1.0,0.97,0.01,0.53,0.89,0.03
1305,0.05,0.92,0.0,0.71,0.53,0.92,0.03,0.49,0.78,0.04
1306,0.17,0.5,0.01,0.34,0.15,0.72,0.15,0.03,0.23,0.18
1307,0.72,0.32,0.06,0.28,0.19,0.4,0.74,0.09,0.43,0.85
1308,0.27,0.64,0.01,0.43,0.47,0.91,0.04,0.33,0.37,0.21
1309,0.19,0.56,0.01,0.58,0.31,0.97,0.02,0.42,0.39,0.12
1310,0.06,0.81,0.0,0.66,0.29,0.87,0.16,0.13,0.33,0.14
1311,0.17,0.8,0.01,0.58,0.38,0.4,0.57,0.16,0.52,0.09
1312,0.53,0.78,0.02,0.57,0.15,0.66,0.22,0.69,0.38,0.1
1313,0.24,0.47,0.09,0.46,0.22,0.9,0.04,0.08,0.27,0.33
